"track_name","track_artist","album_artist","remix_artist_name","genre","isrc_code","music_credits","lyric_credits","other_credits","producer","engineer","release_id","track_id","release_date","album_title","publisher"
"Seoroba","Fatala","Fatala",,"World Music","GB-CPA-00-00397","Traditional, arranged by Yacouba ?Bruno? Camara",,,,"David Bottrill","136","1419",,"Gongoma Times","WOMAD Music Ltd"
"Bokê (N'Yaraloum-ma)","Fatala","Fatala",,"World Music","GB-CPA-00-00398",,,,,,"136","1420",,"Gongoma Times","WOMAD Music Ltd"
"LimbaDJi Toko","Fatala","Fatala",,"World Music","GB-CPA-00-00399","Traditional, arranged by Yacouba ?Bruno? Camara",,,,"David Bottrill","136","1421",,"Gongoma Times","WOMAD Music Ltd"
"Soisisa","Fatala","Fatala",,"World Music","GB-CPA-00-00401","Traditional, arranged by Yacouba ?Bruno? Camara",,,,"David Bottrill","136","1423",,"Gongoma Times","WOMAD Music Ltd"
"I Was Walking","Pina","Pina",,"Alternative","GB-CPA-04-00802","Pina Kollars",,,"Pina Kollars, Andy Hogg, Johnny Scott","Pina Kollars, Andy Hogg","154","1600",,"Guess You Got It","Real World Works Ltd"
"Brand New Face?","Pina","Pina",,"Alternative","GB-CPA-04-00803","Pina Kollars",,,"Pina Kollars, Andy Hogg, Johnny Scott","Pina Kollars, Andy Hogg","154","1601",,"Guess You Got It","Real World Works Ltd"
"Burning","Pina","Pina",,"Alternative","GB-CPA-04-00804","Pina Kollars",,,"Pina Kollars, Andy Hogg, Johnny Scott","Pina Kollars, Andy Hogg","154","1602",,"Guess You Got It","Real World Works Ltd"
"Butterfly","Pina","Pina",,"Alternative","GB-CPA-04-00805","Pina Kollars",,,"Pina Kollars, Andy Hogg, Johnny Scott","Pina Kollars, Andy Hogg","154","1603",,"Guess You Got It","Real World Works Ltd"
"On Such A Lovely Day","Pina","Pina",,"Alternative","GB-CPA-04-00806","Pina Kollars",,,"Pina Kollars, Andy Hogg, Johnny Scott","Pina Kollars, Andy Hogg","154","1604",,"Guess You Got It","Real World Works Ltd"
"Dark Blue And Gold","Pina","Pina",,"Alternative","GB-CPA-04-00807","Pina Kollars",,,"Pina Kollars, Andy Hogg, Johnny Scott","Pina Kollars, Andy Hogg","154","1605",,"Guess You Got It","Real World Works Ltd"
"Bucket Of Love","Pina","Pina",,"Alternative","GB-CPA-04-00808","Pina Kollars",,,"Pina Kollars, Andy Scott, Johnny Scott","Pina Kollars, Andy Hogg","154","1606",,"Guess You Got It","Real World Works Ltd"
"Luise Luise","Pina","Pina",,"Alternative","GB-CPA-04-00809","Pina Kollars",,,"Pina Kollars, Andy Hogg, Johnny Scott","Pina Kollars, Andy Hogg","154","1607",,"Guess You Got It","Real World Works Ltd"
"You Can't Be My Love","Pina","Pina",,"Alternative","GB-CPA-04-00810","Pina Kollars",,,"Pina Kollars, Andy Hogg, Johnny Scott","Pina Kollars, Andy Hogg","154","1608",,"Guess You Got It","Real World Works Ltd"
"Sweet Love","Pina","Pina",,"Alternative","GB-CPA-04-00811","Pina Kollars",,,"Pina Kollars, Andy Hogg, Johnny Scott","Pina Kollars, Andy Hogg","154","1609",,"Guess You Got It","Real World Works Ltd"
"Fling Fatale","Sizer Barker","Sizer Barker",,"Alternative","GB-CPA-04-00766","Carl Brown",,,"Carl Brown, Markus Dravs",,"155","1610",,"Hotel Juicy Parlour","Real World Music Ltd"
"A Man And A Woman","Sizer Barker","Sizer Barker",,"Alternative","GB-CPA-04-00767",,,,,,"155","1611",,"Hotel Juicy Parlour","Real World Music Ltd"
"Hotel Juicy Parlour","Sizer Barker","Sizer Barker",,"Alternative","GB-CPA-04-00768","Carl Brown",,,"Carl Brown, Markus Dravs",,"155","1612",,"Hotel Juicy Parlour","Real World Music Ltd"
"Day By Day","Sizer Barker","Sizer Barker",,"Alternative","GB-CPA-04-00769","Carl Brown",,,"Carl Brown, Markus Dravs","Recorded and Mixed by Mark Pythian","155","1613",,"Hotel Juicy Parlour","Real World Music Ltd"
"We Came Up Favorite","Sizer Barker","Sizer Barker",,"Alternative","GB-CPA-04-00770",,,,,,"155","1614",,"Hotel Juicy Parlour","Real World Music Ltd"
"Blue Ocean, Yellow Sun","Sizer Barker","Sizer Barker",,"Alternative","GB-CPA-04-00771",,,,,,"155","1615",,"Hotel Juicy Parlour","Real World Music Ltd"
"A Boy A Jet","Sizer Barker","Sizer Barker",,"Alternative","GB-CPA-04-00772",,,,,,"155","1616",,"Hotel Juicy Parlour","Real World Music Ltd"
"Climb Aboard","Sizer Barker","Sizer Barker",,"Alternative","GB-CPA-04-00773","Carl Brown",,,"Carl Brown, Markus Dravs",,"155","1617",,"Hotel Juicy Parlour","Real World Music Ltd"
"Something In The Park","Sizer Barker","Sizer Barker",,"Alternative","GB-CPA-04-00774",,,,,,"155","1618",,"Hotel Juicy Parlour","Real World Music Ltd"
"Bright Hope","Sizer Barker","Sizer Barker",,"Alternative","GB-CPA-04-00775","Carl Brown",,,"Carl Brown, Markus Dravs",,"155","1619",,"Hotel Juicy Parlour","Real World Music Ltd"
"Transmission Land","Sizer Barker","Sizer Barker",,"Alternative","GB-CPA-04-00776","Carl Brown",,,"Carl Brown, Markus Dravs",,"155","1620",,"Hotel Juicy Parlour","Real World Music Ltd"
"The Skeleton Dude","Sizer Barker","Sizer Barker",,"Alternative","GB-CPA-04-00777","Carl Brown, Maria Hughes",,,"Carl Brown, Markus Dravs",,"155","1621",,"Hotel Juicy Parlour","Real World Music Ltd"
"Lowly Song","Sizer Barker","Sizer Barker",,"Alternative","GB-CPA-04-00778","Carl Brown, Tim Bruzon",,,"Carl Brown, Markus Dravs","Rob Ferrier","155","1622",,"Hotel Juicy Parlour","Real World Music Ltd"
"Animal Magic","Adrian Sherwood","Adrian Sherwood",,"Reggae","GB-CPA-06-01078","Adrian Maxwell Sherwood",,"Drum programming/rhythms: JazzwadGuitar: Skip McDonaldLead vocals: Lee Perry","Adrian Maxwell Sherwood","Nick Coplowe","248","2128",,"Becoming A Cliché","Real World Works Ltd"
"Two Versions Of The Future","Adrian Sherwood","Adrian Sherwood",,"Reggae","GB-CPA-06-01079","Adrian Maxwell Sherwood",,"Drum programming/rhythms: JazzwadPercussion: Pete Lockett","Adrian Maxwell Sherwood","Nick Coplowe","248","2129",,"Becoming A Cliché","Real World Works Ltd"
"Monastery Of Sound","Adrian Sherwood","Adrian Sherwood",,"Reggae","GB-CPA-06-01081","Adrian Maxwell Sherwood",,"Drum programming/rhythms: JazzwadGuitar: Skip McDonald","Adrian Maxwell Sherwood","Nick Coplowe","248","2131",,"Becoming A Cliché","Real World Works Ltd"
"Dennis Bovine Part 1","Adrian Sherwood","Adrian Sherwood",,"Reggae","GB-CPA-06-01082","A.Maxwell/ D.Bovell",,"Drum programming/rhythms: JazzwadLead vocals: Dennis BovellPrithpal Rajput: Percussion","Adrian Maxwell Sherwood","Nick Coplowe","248","2132",,"Becoming A Cliché","Real World Works Ltd"
"J'ai Change","Adrian Sherwood","Adrian Sherwood",,"Reggae","GB-CPA-06-01083","A.Maxwell/ S. Farah",,"Drum programming/rhythms: JazzwadLead vocals: Samia FarahMelodica: Samia FarahGuitar: Skip McDonaldPiano: Jazzwad","Adrian Maxwell Sherwood","Nick Coplowe","248","2133",,"Becoming A Cliché","Real World Works Ltd"
"You Wonder Why","Adrian Sherwood","Adrian Sherwood",,"Reggae","GB-CPA-06-01084","A.Maxwell/ L. Kenny",,"Drum programming/rhythms: JazzwadGuitar: Skip McDonaldLead vocals: Lee 'LSK' KennyPiano; Jazzwad","Adrian Maxwell Sherwood","Nick Coplowe","248","2134",,"Becoming A Cliché","Real World Works Ltd"
"The House Of Games","Adrian Sherwood","Adrian Sherwood",,"Reggae","GB-CPA-06-01085","A. Maxwell",,"Drum programming/rhythms: JazzwadGuitar: Skip McDonaldNick Coplowe: Melodica","Adrian Maxwell Sherwood","Nick Coplowe","248","2135",,"Becoming A Cliché","Real World Works Ltd"
"Nu Rizla","Adrian Sherwood","Adrian Sherwood",,"Reggae","GB-CPA-06-01086","A. Maxwell",,"Drum programming/rhythms: JazzwadLead vocals: Bim ShermanPete Lockett: Percussion","Adrian Maxwell Sherwood","Nick Coplowe","248","2136",,"Becoming A Cliché","Real World Works Ltd"
"St. Peter's Gate","Adrian Sherwood","Adrian Sherwood",,"Reggae","GB-CPA-06-01087","A.Maxwell/ L. Kenny",,"Drum programming/rhythms: JazzwadLee 'LSK' Kenny: Lead vocals","Adrian Maxwell Sherwood","Nick Coplowe","248","2137",,"Becoming A Cliché","Real World Works Ltd"
"Home Sweet Home","Adrian Sherwood","Adrian Sherwood",,"Reggae","GB-CPA-06-01088","A. Maxwell/ A. Salvador",,"Drum programming/rhythms: JazzwadGuitar: Skip McDonaldLead vocals: Mark Stewart","Adrian Maxwell Sherwood","Nick Coplowe","248","2138",,"Becoming A Cliché","Real World Works Ltd"
"Forgive Yourself","Adrian Sherwood","Adrian Sherwood",,"Reggae","GB-CPA-06-01089","A. Maxwell",,"Drum programming/rhythms: JazzwadPrithpal Rajput: PercussionNick Coplowe: GuitarMelodica: Dr Pablo","Adrian Maxwell Sherwood","Nick Coplowe","248","2139",,"Becoming A Cliché","Real World Works Ltd"
"All Hands On Desk","Adrian Sherwood","Adrian Sherwood",,"Reggae","GB-CPA-06-01090","A. Maxwell/ N. Coplowe",,"Drum programming/rhythms: JazzwadPete Lockett; PercussionNick Coplowe: Guitar","Adrian Maxwell Sherwood","Nick Coplowe","248","2140",,"Becoming A Cliché","Real World Works Ltd"
"Radha Krishna","State of Bengal Vs Paban Das Paul","State of Bengal Vs Paban Das Paul",,"World Music","GB-CPA-03-00743","Mimlu Sen",,,"Sam Zaman","Sam Zaman","266","2282",,"Tani Tana","WOMAD Music Ltd"
"Tana Tani","State of Bengal Vs Paban Das Paul","State of Bengal Vs Paban Das Paul",,"World Music","GB-CPA-03-00744","Mimlu Sen",,,"Sam Zaman","Sam Zaman","266","2283",,"Tani Tana","WOMAD Music Ltd"
"Ram Rahim","State of Bengal Vs Paban Das Paul","State of Bengal Vs Paban Das Paul",,"World Music","GB-CPA-03-00745","Saifullah Zaman with additional instrumentation by Paban Das Baul","Paban Das Baul",,"Sam Zaman","Sam Zaman","266","2284",,"Tani Tana","WOMAD Music Ltd"
"Medina","State of Bengal Vs Paban Das Paul","State of Bengal Vs Paban Das Paul",,"World Music","GB-CPA-03-00746","Saifullah Zaman with additional instrumentation by Paban Das Baul","Paban Das Baul",,"Sam Zaman","Sam Zaman","266","2285",,"Tani Tana","WOMAD Music Ltd"
"Padma Nodi","State of Bengal Vs Paban Das Paul","State of Bengal Vs Paban Das Paul",,"World Music","GB-CPA-03-00747","Saifullah Zaman with additional instrumentation by Paban Das Baul","Paban Das Baul",,"Sam Zaman","Sam Zaman","266","2286",,"Tani Tana","WOMAD Music Ltd"
"Dohai Allah","State of Bengal Vs Paban Das Paul","State of Bengal Vs Paban Das Paul",,"World Music","GB-CPA-03-00748","Trad arr by Paban Das Baul",,,"Sam Zaman","Sam Zaman","266","2287",,"Tani Tana","WOMAD Music Ltd"
"Bolo Kotai","State of Bengal Vs Paban Das Paul","State of Bengal Vs Paban Das Paul",,"World Music","GB-CPA-03-00749","Trad arr by Paban Das Baul",,,"Sam Zaman","Sam Zaman","266","2288",,"Tani Tana","WOMAD Music Ltd"
"Kon Ek Pakhi","State of Bengal Vs Paban Das Paul","State of Bengal Vs Paban Das Paul",,"World Music","GB-CPA-03-00750","Saifullah Zaman with additional instrumentation by Paban Das Baul",,,"Sam Zaman","Sam Zaman","266","2289",,"Tani Tana","WOMAD Music Ltd"
"Al Keuto Sap","State of Bengal Vs Paban Das Paul","State of Bengal Vs Paban Das Paul",,"World Music","GB-CPA-03-00751","Saifullah Zaman with additional instrumentation by Paban Das Baul",,,"Sam Zaman","Sam Zaman","266","2290",,"Tani Tana","WOMAD Music Ltd"
"Tal Rosh","State of Bengal Vs Paban Das Paul","State of Bengal Vs Paban Das Paul",,"World Music","GB-CPA-03-00752","Saifullah Zaman with additional instrumentation by Paban Das Baul",,,"Sam Zaman","Sam Zaman","266","2291",,"Tani Tana","WOMAD Music Ltd"
"Lapwony (Africa Calling Mix)","Geoffrey Oryema","Various Artists",,"World Music","GB-CPA-06-01020","Geoffrey Oryema",,,,"Stuart Bruce, Richard Chappell, Ben Findlay and Wi","267","2300",,"Live 8 at Eden: Africa Calling","WOMAD Music Ltd"
"Lei Lei (I Feel Alone) (Africa Calling Mix)","Maryam Mursal","Various Artists",,"World Music","GB-CPA-06-01021","Trad arr by S?ren Kj?r Jensen","Abdi Quays/Maryam Mursal",,,"Stuart Bruce, Richard Chappell, Ben Findlay and Wi","267","2302",,"Live 8 at Eden: Africa Calling","Real World Works Ltd"
"Lori Swela (Africa Calling Mix)","Ayub Ogada and Uno","Various Artists",,"World Music","GB-CPA-06-01022","Ayub Ogada, arranged byb Ben Findlay",,,,"Stuart Bruce, Richard Chappell, Ben Findlay and Wi","267","2307",,"Live 8 at Eden: Africa Calling","WOMAD Music Ltd"
"If I Had My Way","Little Axe","Little Axe",,"Blues","GB-CPA-06-01032","B Alexander/M Stewart",,,"Skip McDonald/Adrian Sherwood","Nick Coplowe","268","2310",,"Stone Cold Ohio","Real World Works Ltd"
"Jive Talk","Little Axe","Little Axe",,"Blues","GB-CPA-06-01033","B Alexander/A Maxwell",,,"Skip McDonald/Adrian Sherwood","Nick Coplowe","268","2311",,"Stone Cold Ohio","Real World Works Ltd"
"Same People","Little Axe","Little Axe",,"Blues","GB-CPA-06-01034","Allen Toussaint",,,"Skip McDonald/Adrian Sherwood","Nick Coplowe","268","2312",,"Stone Cold Ohio","Real World Works Ltd"
"Rockin' Shoes","Little Axe","Little Axe",,"Blues","GB-CPA-06-01035","B Alexander",,,"Skip McDonald/Adrian Sherwood","Nick Coplowe","268","2313",,"Stone Cold Ohio","Real World Works Ltd"
"Pray","Little Axe","Little Axe",,"Blues","GB-CPA-06-01036","B Alexander",,,"Skip McDonald/Adrian Sherwood","Nick Coplowe","268","2314",,"Stone Cold Ohio","Real World Works Ltd"
"Prisoner","Little Axe","Little Axe",,"Blues","GB-CPA-06-01037",,,,"Skip McDonald/Adrian Sherwood","Nick Coplowe","268","2315",,"Stone Cold Ohio","Real World Works Ltd"
"Victims","Little Axe","Little Axe",,"Blues","GB-CPA-06-01038",,,,"Skip McDonald/Adrian Sherwood","Nick Coplowe","268","2316",,"Stone Cold Ohio","Real World Works Ltd"
"Let Me Ride","Little Axe","Little Axe",,"Blues","GB-CPA-06-01039",,,,"Skip McDonald/Adrian Sherwood","Nick Coplowe","268","2317",,"Stone Cold Ohio","Real World Works Ltd"
"Trouble In Mind","Little Axe","Little Axe",,"Blues","GB-CPA-06-01040",,,,"Skip McDonald/Adrian Sherwood","Nick Coplowe","268","2318",,"Stone Cold Ohio","Real World Works Ltd"
"Blueneck Dub","Little Axe","Little Axe",,"Blues","GB-CPA-06-01041",,,,"Skip McDonald/Adrian Sherwood","Nick Coplowe","268","2319",,"Stone Cold Ohio","Real World Works Ltd"
"Hard Times","Little Axe","Little Axe",,"Blues","GB-CPA-06-01042",,,,"Skip McDonald/Adrian Sherwood","Nick Coplowe","268","2320",,"Stone Cold Ohio","Real World Works Ltd"
"Almighty","Little Axe","Little Axe",,"Blues","GB-CPA-06-01043",,,,"Skip McDonald/Adrian Sherwood","Nick Coplowe","268","2321",,"Stone Cold Ohio","Real World Works Ltd"
"No Bottom","Little Axe","Little Axe",,"Blues","GB-CPA-06-01044",,,,"Skip McDonald/Adrian Sherwood","Nick Coplowe","268","2322",,"Stone Cold Ohio","Real World Works Ltd"
"She","Little Axe","Little Axe",,"Blues","GB-CPA-06-01045",,,,"Skip McDonald/Adrian Sherwood","Nick Coplowe","268","2323",,"Stone Cold Ohio","Real World Works Ltd"
"No More Mourning","Little Axe","Little Axe",,"Blues","GB-CPA-06-01046",,,,"Skip McDonald/Adrian Sherwood","Nick Coplowe","268","2324",,"Stone Cold Ohio","Real World Works Ltd"
"Bu Sevgi","Sevara Nazarkhan","Sevara Nazarkhan",,"World Music","GB-CPA-07-01154","Sevara Nazarkhan","Nurmukhammad Isroil",,"Victor Sologub, Sevara Nazarkhan & Bruno Ellingham","Victor Sologub/Bruno Ellingham","298","2364",,"[sen]","WOMAD Music Ltd"
"Erkalab","Sevara Nazarkhan","Sevara Nazarkhan",,"World Music","GB-CPA-07-01152","Sevara Nazarkhan","Mukhammad Ismoil",,"Victor Sologub, Sevara Nazarkhan & Bruno Ellingham","Boris Istomin","298","2365",,"[sen]","WOMAD Music Ltd"
"Kunlarim Sensiz","Sevara Nazarkhan","Sevara Nazarkhan",,"World Music","GB-CPA-07-01150","Sevara Nazarkhan","Nurmukhammad Isroil",,"Victor Sologub, Sevara Nazarkhan & Bruno Ellingham","Victor Sologub/Bruno Ellingham","298","2366",,"[sen]","WOMAD Music Ltd"
"Sen","Sevara Nazarkhan","Sevara Nazarkhan",,"World Music","GB-CPA-07-01151","Sevara Nazarkhan","Okhundjon Khakimov",,"Victor Sologub, Sevara Nazarkhan & Bruno Ellingham","Victor Sologub/Bruno Ellingham","298","2367",,"[sen]","WOMAD Music Ltd"
"Bakhtimdan","Sevara Nazarkhan","Sevara Nazarkhan",,"World Music","GB-CPA-07-01156","Ghanijon Toshmatov/Bruno Ellingham","Gulchehra Juraeva",,"Victor Sologub, Sevara Nazarkhan & Bruno Ellingham","Bruno Ellingham","298","2368",,"[sen]","WOMAD Music Ltd"
"Kuigai","Sevara Nazarkhan","Sevara Nazarkhan",,"World Music","GB-CPA-07-01155","Yunus Rajabiy","Khamid Olimjon",,"Victor Sologub, Sevara Nazarkhan & Bruno Ellingham","Victor Sologub/Bruno Ellingham","298","2369",,"[sen]","WOMAD Music Ltd"
"Ne Kechar","Sevara Nazarkhan","Sevara Nazarkhan",,"World Music","GB-CPA-07-01153","Sevara Nazarkhan","Okhundjon Khakimov",,"Victor Sologub, Sevara Nazarkhan & Bruno Ellingham","Victor Sologub/Bruno Ellingham","298","2370",,"[sen]","WOMAD Music Ltd"
"Tushim","Sevara Nazarkhan","Sevara Nazarkhan",,"World Music","GB-CPA-07-01159","Sevara Nazarkhan","Kamronbek",,"Victor Sologub, Sevara Nazarkhan & Bruno Ellingham","Victor Sologub/Bruno Ellingham","298","2372",,"[sen]","WOMAD Music Ltd"
"'Ouses, 'Ouses, 'Ouses","John Copper and Sheila Chandra with Simon Emmerson","The Imagined Village",,"Folk","GB-CPA-07-01160","John Copper, Sheila Chandra, Simon Emmerson and Steve Coe",,"Tune: The Suburban Sprawl","Simon Emmerson","Martin Russell","302","2336",,"The Imagined Village","Real World Music Ltd"
"'Ouses, 'Ouses, 'Ouses","John Copper and Sheila Chandra with Simon Emmerson","The Imagined Village",,"Folk","GB-CPA-07-01160","John Copper, Sheila Chandra, Simon Emmerson and Steve Coe",,"Tune: The Suburban Sprawl","Simon Emmerson","Martin Russell","302","2336",,"The Imagined Village","Moonsung Music"
"'Ouses, 'Ouses, 'Ouses","John Copper and Sheila Chandra with Simon Emmerson","The Imagined Village",,"Folk","GB-CPA-07-01160","John Copper, Sheila Chandra, Simon Emmerson and Steve Coe",,"Tune: The Suburban Sprawl","Simon Emmerson","Martin Russell","302","2336",,"The Imagined Village","Coppersongs"
"John Barleycorn","Paul Weller, Martin Carthy and Eliza Carthy","The Imagined Village",,"Folk","GB-CPA-07-01161",,,,"Simon Emmerson","Mass","302","2337",,"The Imagined Village","Real World Music Ltd"
"John Barleycorn","Paul Weller, Martin Carthy and Eliza Carthy","The Imagined Village",,"Folk","GB-CPA-07-01161",,,,"Simon Emmerson","Mass","302","2337",,"The Imagined Village","Topic Records Ltd"
"Tam Lyn Retold","Benjamin Zephaniah and Eliza Carthy with Trans-Glo","The Imagined Village",,"Folk","GB-CPA-07-01162","Benjamin Zephaniah and Eliza Carthy with Trans-Global Underground and Simon Emmerson",,"Tune: The Fly","Simon Emmerson","Martin Russell and Mass","302","2338",,"The Imagined Village","Real World Music Ltd"
"Tam Lyn Retold","Benjamin Zephaniah and Eliza Carthy with Trans-Glo","The Imagined Village",,"Folk","GB-CPA-07-01162","Benjamin Zephaniah and Eliza Carthy with Trans-Global Underground and Simon Emmerson",,"Tune: The Fly","Simon Emmerson","Martin Russell and Mass","302","2338",,"The Imagined Village","Copyright Control"
"Tam Lyn Retold","Benjamin Zephaniah and Eliza Carthy with Trans-Glo","The Imagined Village",,"Folk","GB-CPA-07-01162","Benjamin Zephaniah and Eliza Carthy with Trans-Global Underground and Simon Emmerson",,"Tune: The Fly","Simon Emmerson","Martin Russell and Mass","302","2338",,"The Imagined Village","Topic Records Ltd"
"Tam Lyn Retold","Benjamin Zephaniah and Eliza Carthy with Trans-Glo","The Imagined Village",,"Folk","GB-CPA-07-01162","Benjamin Zephaniah and Eliza Carthy with Trans-Global Underground and Simon Emmerson",,"Tune: The Fly","Simon Emmerson","Martin Russell and Mass","302","2338",,"The Imagined Village","Red Dread"
"Pilsdon Pen","The Village Band","The Imagined Village",,"Folk","GB-CPA-07-01167","Simon Emmerson",,,"Simon Emmerson","Jim Barr, Richard Evans, Mass, Simon Emmerson","302","2339",,"The Imagined Village","Real World Music Ltd"
"Hard Times of Old England Retold","Billy Bragg and The Young Coppers with Eliza Carth","The Imagined Village",,"Folk","GB-CPA-07-01168","Trad arr. Eliza Carthy and Simon Emmerson","Trad/Billy Bragg",,"Simon Emmerson","Martin Russell and Mass","302","2340",,"The Imagined Village","Real World Music Ltd"
"Hard Times of Old England Retold","Billy Bragg and The Young Coppers with Eliza Carth","The Imagined Village",,"Folk","GB-CPA-07-01168","Trad arr. Eliza Carthy and Simon Emmerson","Trad/Billy Bragg",,"Simon Emmerson","Martin Russell and Mass","302","2340",,"The Imagined Village","BMG Music Publishing Ltd"
"Sloe on the Uptake","Tiger Moth","The Imagined Village",,"Folk","GB-CPA-07-01183","Trad arr. Ian Anderson and Ben Mandelson",,,"Jon Moore and Ben Mandelson","David Kenny","302","2341",,"The Imagined Village","Real World Music Ltd"
"Sloe on the Uptake","Tiger Moth","The Imagined Village",,"Folk","GB-CPA-07-01183","Trad arr. Ian Anderson and Ben Mandelson",,,"Jon Moore and Ben Mandelson","David Kenny","302","2341",,"The Imagined Village","Topic Records Ltd"
